id,name,url,author,style,finished,updateTime,bookIntro
422,无敌剑魂,http://book.zongheng.com/book/628887.html,铁马飞桥,奇幻玄幻,已完结,"更新时间 12-30 09:36","天有九重，人有九转，剑有九心！ 一代帝王身遭惨死，携九绝剑，诸天灭地！ 我既生，自当一剑平天下，九绝出，天地乱，鸿蒙诀，无双情！ 公众号搜索《铁马飞桥》每日都有更新，请点击关注！"
423,界河之祖,http://book.zongheng.com/book/729459.html,闫三公子,奇幻玄幻,已完结,"更新时间 12-29 23:04",地球突变之后，太多超自然现象让人喘不过气。进化之路就此开启，吞噬古气，可以开启进化之门，而没有机缘者，将沦为废物，成为世间尘埃。杨煌生活在富裕家庭，可某一天，当他发现父母、妹妹全部成为进化者之后，他却成了一个笑话。
424,校花之最强狂人,http://book.zongheng.com/book/729469.html,岩大姐姐,都市娱乐,已完结,"更新时间 12-27 18:14",纵横都市我为王，逍遥校花，我是最强狂人
425,末日刁民,http://book.zongheng.com/book/570946.html,十阶浮屠,都市娱乐,已完结,"更新时间 12-19 22:15","当末日席卷而至，资深屌丝陈光大却贼眉鼠眼的露出了脑袋！究竟该带谁走，这真的是个问题…… （新书《差一步苟到最后》开更了，直接搜书名即可阅读！）"
426,极品修真邪少,http://book.zongheng.com/book/490327.html,花好月圆,都市娱乐,已完结,"更新时间 12-18 14:43","新书《爆款神医》 步入红尘世俗中的叶凡，就像那高速公路上的拖拉机，想不拉风都难。 管你是垃圾还是巨人，统统踩在脚下！ 英雄、狗熊，神仙、神棍，在叶大爷的面前，一概下跪！ 千里遁移，世界由我做主，一对天眼，览尽天下群芳。"
427,剑王朝,http://book.zongheng.com/book/401153.html,无罪,武侠仙侠,已完结,"更新时间 12-06 18:04",自连灭韩、赵、魏三大王朝，大秦王朝已经迎来前所未有之盛世，强大的修行者层出不穷，人人都以身为秦人而荣，但丁宁，一个出身毫无疑问的秦国都长陵普通的市井少年，每天所想的，却是颠覆大秦王朝，杀死修行已至前所未有的第八境的秦皇帝。
428,大宋奸臣,http://book.zongheng.com/book/772731.html,乃去,历史军事,已完结,"更新时间 12-01 22:12",一个普通的上班族，某天早晨推开家门时来到了千年前的宋朝。不想参与到乱世纷争中的他，却因为一些原因，被强行卷入了时代的漩涡之中……
429,明虎,http://book.zongheng.com/book/761928.html,高原银耳,历史军事,已完结,"更新时间 11-30 19:23","机缘巧合主人公穿越到恶孽深重的恶霸身上，他是正人君子，怎可再混沌一世！ 为报恩情，缘遇贵人，糊里糊涂为大将军。委重任，有授权，无品无俸，暗里助君扩充实力。 外族入侵，狼子野心；内贼犯乱，兴风起浪。看他如何助君稳家国！"
430,妙医鸿途,http://book.zongheng.com/book/603738.html,烟斗老哥,都市娱乐,已完结,"更新时间 11-25 13:03",年轻的中医苏韬，在接管祖传的医馆后，遇到了各种各样的病人，因而发生一个个妙趣横生的故事。起初只是想要守护身边的人，随后无法自拔地踏入世事洪流，小中医不得不运筹帷幄、野心勃勃地开始运营一座中医之城。惊才绝艳的人生鸿途徐徐展开画卷……欢迎关注微信公众号：烟斗老哥或者搜索ydlg1985。
431,异常觉醒,http://book.zongheng.com/book/747065.html,灰小羊的狼,科幻游戏,已完结,"更新时间 11-22 15:54","世间多异事，全因有心人。 公元2050年，一个被囚禁于精神病院的年轻男子，意外来到了一个有着各种能力者的陌生世界。 当他因为身份不得不踏上逃婚之路时，会经历怎样的洗礼？ 诡异的玩偶姐妹，多变的十绝魔女，对立的长耳公主，绝美的订婚对象••• 血腥的星轨列车，魔幻的能力高校，残酷的异常审判所，艰难的伟大七国之行••• 世界风云激荡，且看白解如何选择，让我们跟随他一起前行。 本书暗黑悬疑搞笑风格，希望大家会喜欢。"
432,极品狂医,http://book.zongheng.com/book/739936.html,仗剑狂歌,都市娱乐,已完结,"更新时间 11-18 19:31",一个普通少年，通医术，会救人，身边美女无
433,汉血丹心,http://book.zongheng.com/book/627454.html,流年书柬,历史军事,已完结,"更新时间 11-10 18:36",人间星河越千年，词笔染墨点江山。天地熔炉，铁蹄惊梦燃烽火；四海辽阔，化干戈为玉帛。开创万代盛世者，碧血丹心只一颗！
434,真武星魂,http://book.zongheng.com/book/721997.html,夜东流,奇幻玄幻,已完结,"更新时间 11-08 15:22","穿越异界，开启武道大家的恢宏篇章。 风云动当时，看我逐风流，不看苍生不看天，只看己心，人随心动，一切如是；且看少年如何掀起异界风云，打造属于自己的神话！"
435,最后一个剑圣,http://book.zongheng.com/book/727451.html,月之吟,武侠仙侠,已完结,"更新时间 11-04 10:58",这是一个以剑为信仰的年代，以剑入圣，凝练圣心，纵使这世间没有了信仰，我便扛起这最后的一杆圣旗……
436,都市最强地师,http://book.zongheng.com/book/712911.html,岱岳峰,都市娱乐,已完结,"更新时间 11-04 10:06","繁华都市下，大隐诸般修者、妖邪、阴神，考古专业学生秦远，偶得一方地师天印，获无上传承，自此踏入修行界。 神人屠户，美艳狐妖，烟火仙子，巨力山魈……，秦远周旋其中，左右逢源，搅乱八方风雨…… 企鹅交流群：439968089。"
437,刺客的自我修养,http://book.zongheng.com/book/766733.html,千雨飘摇,二次元,已完结,"更新时间 11-01 23:33","一名杀人于无形的刺客需要做到什么？要够快！要够狠！要能够隐藏身份！所以…… 阮殷痛心疾首地看着严渊：“这就是你女装的理由吗？” 后者无比理直气壮：“女装是刺杀的一环，不爽你给我憋着！” 大概是一个女装大佬和一个百合女冒险恋爱顺便拯救世界的故事。"
438,锋戾,http://book.zongheng.com/book/785032.html,雪中红,武侠仙侠,已完结,"更新时间 11-01 11:42","惊芒乍现，蝴蝶翩翩，风雪高歌不谓侠。 独上西楼，月满星空，一眼望尽天涯路。 ————锋戾，神鬼妖魔仙武泣！出鞘，苍生方死，回鞘，六道纵横！ 书友群《流沙》群聊号码：196226267 群内时常飙车～ 微信公众号：Housejihong 有外网完结作品信息。"
439,主宰星河,http://book.zongheng.com/book/665341.html,枫叶12号,科幻游戏,已完结,"更新时间 10-31 19:10",星河无限，万族争霸，人族偏居一隅，少年杨锋携传承塔穿越而来，踩着万千尸骨踏上人族王座，带领人族强势崛起，威压万族，征战万界，主宰星河。
440,天命人皇,http://book.zongheng.com/book/806941.html,渔人家的余人是愚人,奇幻玄幻,已完结,"更新时间 10-30 09:58","何谓人皇？人皇之名非自封，非武力征服可得，乃天下众生共同推举，为人族做出杰出贡献者方可得此殊荣，人皇非一个人，而代表一个团体，乃万千人族之首领！ 当你面临抉择，面对迷惘，该如何选择？当你的人生充满了昏暗？ 圣者言：你看得有多远，你走得就有多远，你心里容得下多少人，那你就能有多大的成就。不要畏惧，不要徘徊，不要驻步不前，找到那份属于你的光明，看着它，一往无前的走下去！正所谓朝闻道夕可死矣！ 为了道，我不下地狱谁下地狱呢？"
441,超凡兵王,http://book.zongheng.com/book/670348.html,千里狼锋,都市娱乐,已完结,"更新时间 10-24 15:20",王牌雇佣兵罗非为了羁绊情归故里，却陷入了一场惊天阴谋。为兄弟，他踏平江湖。为挚爱，他颠覆商界。为复仇，他制霸都市，终成王者霸业！
442,极品女总裁,http://book.zongheng.com/book/678496.html,一剑江山,都市娱乐,已完结,"更新时间 10-18 11:36",作为一个美女总裁的贴身司机，一心安居生活的侯亮却忽然发现有一天自己身边聚集了女神级美女老婆、暴力警花、熟美的办公室主任、淡雅的大学导师、清纯的小秘书，冷艳的黑道美女等一系列的各色极品美女……
443,第一狂仙,http://book.zongheng.com/book/789767.html,紫仙狐,奇幻玄幻,已完结,"更新时间 10-16 22:57","云皇十年坚持，却惨遭剜心剔骨而亡，魂魄附于一截剑骨上，入葬地，闯禁区，培养出无数大帝…… 一朝梦醒，重回少年时期，修惊世霸体，战诸天万族，所到之处大帝俯首，神魔退避，吾乃第一狂仙，生死看淡，不服就干。书友群：488538552"
444,黄金时代里的名侦探公平,http://book.zongheng.com/book/797054.html,晚来天欲雪,二次元,已完结,"更新时间 09-28 00:00",杜公平只是一个普通高中生，一朝他被发现具有名侦探的能力，世界开始变得不一样，美女、破案，恋爱、失恋、忠诚、战斗……，不同的世界开始向他慢慢展示不一样的全部面貌。
445,绝世巫医,http://book.zongheng.com/book/689120.html,正派人,都市娱乐,已完结,"更新时间 09-26 19:03","华夏辽北深山里的煤矿中，赤脚医生后人林毅晨无意间挖到一具干尸，意外获得异能。 听声辨位、透视经脉、一对双目遍览百病，其无所遁形。 自始，林毅晨命运地转折隆隆启动，也是一代惊世“诡医”的青云之始。"
446,争霸天下,http://book.zongheng.com/book/236761.html,知白,历史军事,已完结,"更新时间 09-16 18:54","解决问题最好的办法只有两个，钱和刀。攀爬向上没有捷径，如果有也只属于准备更充分的人。太平盛世中方解想做一个富家翁，可惜失败了。乱世之中方解想做一个太平翁，可惜他又失败了。 所以，他争霸天下。（三千群：70708724 争霸群：56703750） PS：新书求一切。群：70708724 争霸天下群 56703750"
447,雪中悍刀行,http://book.zongheng.com/book/189169.html,烽火戏诸侯,奇幻玄幻,已完结,"更新时间 09-16 17:23","江湖是一张珠帘。 大人物小人物，是珠子，大故事小故事，是串线。 情义二字，则是那些珠子的精气神。 ———— 开始收官中。 最终章将以那一声“小二上酒”结尾。 【北京影视出版创作基金扶持作品】鸣谢北京市新闻出版广电局"
448,绝世高手,http://book.zongheng.com/book/785803.html,千里狼锋,都市娱乐,已完结,"更新时间 09-04 08:55","白衣少年，庸碌二十载，但一朝觉醒，一鸣惊人！ 生死看淡，不服就干！ 绝世之名，谁与争锋？ 制霸都市，王者天下，美人如画，高手不寂寞！"
449,全能医王,http://book.zongheng.com/book/777152.html,贱走偏锋,都市娱乐,已完结,"更新时间 09-03 03:13",神秘且拥有召唤之能的猫眼吊坠，成就陆晨全能医王之名。
450,真灵九变,http://book.zongheng.com/book/127431.html,睡秋,武侠仙侠,已完结,"更新时间 09-01 12:59","一个持续了数万年的阴谋，布置下重重的迷雾；一个普通修士的热血奋斗，彰显着激情澎湃；一个门派的崛起，预示着权谋与利益；一场人妖两族的对抗，展示着联盟与背叛；一场大劫的临近，埋藏着杀戮与秘辛；一段段秘辛的揭露，拨开了重重的迷雾。 且看真灵派普通修士陆平，如何在这个大舞台中将自己的存在展示的淋漓尽致，成就一段属于他一个人的传奇，揭开一段段不为人所知的过去！ 新书《仙路至尊》已经上传，正急需新老书友支持，拜谢诸位了！"
451,大小姐的贴身战兵,http://book.zongheng.com/book/754956.html,鹰碧,都市娱乐,已完结,"更新时间 08-31 14:31",自从接到神秘人物开始，周龙飞开始了拳打脚踢华夏富少和国内外高手的快乐生活，一次次的打脸也让美女对之心仪，坐拥金钱、美女，踏上都市王者地位。
452,传奇冒险王,http://book.zongheng.com/book/744122.html,随风又随遇,悬疑灵异,已完结,"更新时间 08-31 02:18",世界上还有成千上万的谜团等着去解开，神秘的少年有着一颗热爱冒险的热血，以及在冒险过程中认识了一帮好朋友，开始了一系列奇异而又刺激的故事
453,尘脉,http://book.zongheng.com/book/726882.html,棠鸿羽,奇幻玄幻,已完结,"更新时间 08-19 13:21","道天之下红尘俗世；有那乘风乘酒江山如画，有那黑暗里苦苦挣扎的痴儿怨女，有那贤者至强高坐云端，有那白衣手握残剑摘星辰，有那纤纤柔荑美人如玉多孤傲，有那修习道藏的废脉世子立志逆天改命。 我，唯有一剑，可渡沧海，可开太平！书友群：657590866"
